美食,酒店,购物,生活服务,丽人,旅游景点,休闲娱乐,运动健身,教育培训,文化传媒,医疗,汽车服务,交通设施,金融,房地产,公司企业,政府机构,出入口,自然地物,道路,门址,绿地,行政区划,地铁线路,公交线路,行政地标,商圈,铁路,其他线要素,水系,纬度,经度,急救中心
0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.11229278385444,0
0,0,1,0,0,0,1,0,0,0,0,1,6,0,0,3,6,1,0,3,0,0,0,0,0,2,0,0,0,0,39.64743755362004,116.12391144682631,0
0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.13553010979818,0
0,0,1,2,0,0,0,0,1,0,0,1,3,0,1,4,3,1,0,3,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.14714877277005,0
12,0,23,3,2,1,7,1,1,0,4,6,9,1,1,7,2,0,1,2,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.15876743574192,0
1,0,4,1,0,0,0,0,0,0,1,0,1,0,0,4,7,0,0,1,1,0,0,0,0,3,0,0,0,0,39.64743755362004,116.17038609871379,0
0,0,0,3,0,0,1,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.18200476168566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.19362342465753,0
1,0,2,2,0,0,0,0,1,1,0,1,6,0,0,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,39.64743755362004,116.2052420876294,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.21686075060128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.22847941357315,0
0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.24009807654502,0
5,0,5,0,2,1,0,0,1,1,1,0,5,0,3,12,8,1,0,1,1,0,1,0,0,2,0,0,0,0,39.64743755362004,116.2517167395169,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.26333540248876,0
0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,39.64743755362004,116.27495406546063,0
1,0,2,0,0,0,1,0,0,0,0,0,4,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.2865727284325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.29819139140437,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.30981005437624,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.32142871734811,0
4,0,11,1,0,0,3,0,2,0,0,3,6,0,0,13,4,6,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.33304738031998,0
0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.34466604329185,0
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.35628470626372,0
0,0,3,1,0,0,2,0,0,0,0,0,3,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.36790336923559,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.37952203220746,0
0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,0,2,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.39114069517933,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.40275935815121,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.41437802112308,0
1,0,5,0,0,0,0,1,0,1,0,1,0,0,1,6,3,2,1,0,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.42599668409495,0
0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.43761534706682,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.4492340100387,0
0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.46085267301056,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.47247133598243,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.4840899989543,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,3,1,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.49570866192617,0
0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.50732732489804,0
0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.51894598786991,0
0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.53056465084178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.54218331381365,0
0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.55380197678552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.5654206397574,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.57703930272928,0
0,1,1,0,0,1,0,0,2,0,0,0,2,0,0,6,6,5,0,1,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.58865796570115,0
11,0,8,1,0,0,0,0,0,0,1,1,8,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.60027662867302,0
1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.61189529164488,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.62351395461675,0
0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.63513261758862,0
0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.6467512805605,0
0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.65836994353236,0
1,0,0,0,0,0,0,0,3,0,0,1,6,0,1,12,0,5,0,6,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.66998860650423,0
0,0,1,5,0,0,0,0,1,0,0,0,4,0,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.6816072694761,0
4,0,0,1,0,0,2,0,2,0,2,0,4,0,0,4,9,2,0,5,0,0,0,0,0,2,0,0,0,0,39.64743755362004,116.69322593244797,0
0,0,1,1,0,1,0,1,0,0,0,2,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.70484459541984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.71646325839171,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.72808192136358,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.73970058433547,0
1,0,0,1,0,2,1,0,1,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.75131924730734,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64743755362004,116.7629379102792,0
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,39.64743755362004,116.77455657325108,0
