美食,酒店,购物,生活服务,丽人,旅游景点,休闲娱乐,运动健身,教育培训,文化传媒,医疗,汽车服务,交通设施,金融,房地产,公司企业,政府机构,出入口,自然地物,道路,门址,绿地,行政区划,地铁线路,公交线路,行政地标,商圈,铁路,其他线要素,水系,纬度,经度,急救中心
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.01373824386648,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.02411267893531,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.03448711400414,0
0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.04486154907296,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.05523598414179,0
0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.06561041921061,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.07598485427944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.08635928934827,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.09673372441709,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.10710815948592,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.11748259455476,0
0,0,2,2,0,0,0,0,0,0,0,1,9,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.12785702962358,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.13823146469241,0
0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.14860589976124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.15898033483006,0
4,1,0,0,0,1,2,2,3,0,0,0,5,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.16935476989889,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30.372599373242586,104.17972920496771,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.19010364003654,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.20047807510537,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.21085251017419,0
4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.22122694524302,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.23160138031184,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.24197581538067,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.2523502504495,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.26272468551832,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.27309912058715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.28347355565597,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.29384799072481,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.30422242579364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30.372599373242586,104.31459686086247,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.372599373242586,104.32497129593129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.33534573100012,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.372599373242586,104.34572016606894,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,30.372599373242586,104.35609460113777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.3664690362066,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.372599373242586,104.37684347127542,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.70250519180168,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.7128796268705,0
9,0,7,3,0,1,2,0,0,0,0,1,1,0,3,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.72325406193933,0
0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,16,3,3,0,6,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.73362849700816,0
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.74400293207698,0
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,30.381619319906278,103.7543773671458,0
0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.76475180221463,0
0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.77512623728346,0
3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.7855006723523,0
2,0,7,1,0,2,2,1,1,2,1,0,5,0,0,4,4,0,0,1,0,0,1,0,0,1,0,0,0,0,30.381619319906278,103.79587510742112,0
4,1,1,1,0,0,14,0,0,0,0,0,2,0,2,1,5,1,0,0,0,0,0,0,0,3,0,0,0,0,30.381619319906278,103.80624954248995,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.81662397755878,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.8269984126276,0
1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.83737284769643,0
11,1,9,3,1,1,1,1,1,1,0,3,11,0,6,3,0,4,0,2,0,0,0,0,0,4,0,0,0,0,30.381619319906278,103.84774728276525,0
2,1,1,1,0,0,3,0,2,1,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.85812171783408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.8684961529029,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.87887058797173,0
14,1,20,7,3,0,5,0,0,0,6,0,8,1,0,7,10,0,0,4,1,0,0,0,0,0,0,0,0,0,30.381619319906278,103.88924502304056,0
6,1,0,1,0,1,0,0,2,1,0,0,5,0,3,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.381619319906278,103.89961945810938,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,2,1,3,0,0,2,0,0,2,0,0,0,0,30.381619319906278,103.90999389317821,0
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30.381619319906278,103.92036832824704,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.93074276331586,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30.381619319906278,103.94111719838469,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.95149163345351,0
